Customer ID,Recency,Frequency,Monetary,Segment,Cluster,Churn
15444.0,8,214,1411.21,Active Customer,2,0
15445.0,263,14,284.5,At Risk,0,1
15446.0,376,112,399.75,At Risk,0,1
15447.0,330,29,492.88,At Risk,0,1
15448.0,312,49,788.81,At Risk,0,1
15449.0,25,60,974.52,Active Customer,2,0
15450.0,29,30,429.84,Active Customer,2,0
15451.0,433,60,226.86,At Risk,0,1
15452.0,29,199,1785.1100000000001,Active Customer,2,0
15453.0,1,279,1371.77,Active Customer,2,0
15454.0,361,40,305.99,At Risk,0,1
15455.0,597,2,38.25,At Risk,0,1
15456.0,282,227,2091.52,At Risk,0,1
15457.0,261,58,237.07,At Risk,0,1
15458.0,24,13,370.43999999999994,Active Customer,2,0
15459.0,416,7,202.82999999999998,At Risk,0,1
15460.0,353,56,214.26,At Risk,0,1
15461.0,460,2,429.7,At Risk,0,1
15462.0,93,41,737.05,Active Customer,2,0
15463.0,28,7,126.14,Active Customer,2,0
15464.0,337,155,1044.65,At Risk,0,1
15465.0,19,255,12100.4,VIP Customer,2,0
15466.0,84,262,1560.46,Active Customer,2,0
15467.0,8,52,524.88,Active Customer,2,0
15468.0,50,80,1430.48,Active Customer,2,0
15469.0,49,43,874.25,Active Customer,2,0
15470.0,575,4,63.419999999999995,At Risk,0,1
15471.0,1,155,1292.01,Active Customer,2,0
15472.0,112,76,371.56,Active Customer,2,0
15473.0,13,14,2046.0,Active Customer,2,0
15474.0,595,19,150.35,At Risk,0,1
15475.0,76,29,454.10999999999996,Active Customer,2,0
15476.0,379,79,2209.98,At Risk,0,1
15477.0,649,2,368.4,At Risk,0,1
15478.0,39,69,1983.48,Active Customer,2,0
15479.0,732,9,147.4,At Risk,0,1
15480.0,115,215,6279.0,VIP Customer,2,0
15481.0,400,38,1993.34,At Risk,0,1
15482.0,15,148,14417.36,VIP Customer,2,0
15483.0,160,269,817.8199999999999,Active Customer,2,0
15484.0,0,240,4652.1,VIP Customer,2,0
15485.0,29,137,4810.92,VIP Customer,2,0
15486.0,526,1,102.0,At Risk,0,1
15487.0,679,14,231.32,At Risk,0,1
15488.0,92,11,431.92,Active Customer,2,0
15489.0,22,114,2419.61,Active Customer,2,0
15490.0,429,25,210.85,At Risk,0,1
15491.0,94,154,3100.09,VIP Customer,2,0
15492.0,27,35,659.4599999999999,Active Customer,2,0
15493.0,32,612,4121.68,VIP Customer,2,0
15494.0,20,368,3702.6,VIP Customer,2,0
15495.0,378,20,246.5,At Risk,0,1
15496.0,630,22,146.14000000000001,At Risk,0,1
15497.0,17,121,8657.39,Active Customer,2,0
15498.0,2,941,24972.86,VIP Customer,2,0
15499.0,723,41,158.65,At Risk,0,1
15500.0,7,68,1131.56,Active Customer,2,0
15501.0,404,69,399.95,At Risk,0,1
15502.0,15,330,13003.869999999999,VIP Customer,2,0
15503.0,362,117,257.3,At Risk,0,1
15504.0,80,64,402.7,Active Customer,2,0
15505.0,52,97,3610.96,Active Customer,2,0
15506.0,22,273,2030.33,Active Customer,2,0
15507.0,171,45,475.86,Active Customer,2,0
15508.0,188,92,1000.27,Active Customer,2,0
15509.0,379,26,152.41,At Risk,0,1
15510.0,330,1,250.0,At Risk,0,1
15511.0,11,158,900.53,Active Customer,2,0
15512.0,155,32,331.58,Active Customer,2,0
15513.0,32,547,26437.05,VIP Customer,2,0
15514.0,11,317,6392.06,VIP Customer,2,0
15515.0,386,7,171.81,At Risk,0,1
15516.0,44,15,62.43,Active Customer,2,0
15517.0,232,27,267.03,At Risk,2,1
15518.0,63,448,4189.99,VIP Customer,2,0
15519.0,382,37,344.61,At Risk,0,1
15520.0,1,18,343.5,Active Customer,2,0
15521.0,39,403,7098.24,VIP Customer,2,0
15522.0,32,56,397.99,Active Customer,2,0
15523.0,83,212,17259.19,VIP Customer,2,0
15524.0,24,9,591.4,Active Customer,2,0
15525.0,1,180,890.22,Active Customer,2,0
15526.0,32,4,148.44,Active Customer,2,0
15527.0,18,329,5554.89,VIP Customer,2,0
15528.0,253,26,229.33,At Risk,0,1
15529.0,22,785,4783.66,VIP Customer,2,0
15530.0,21,142,1808.68,Active Customer,2,0
15531.0,7,219,1972.39,Active Customer,2,0
15532.0,24,617,3738.85,VIP Customer,2,0
15533.0,18,83,807.57,Active Customer,2,0
15534.0,725,8,162.25,At Risk,0,1
15535.0,172,130,1044.3700000000001,Active Customer,2,0
15536.0,408,16,259.09,At Risk,0,1
15537.0,162,24,110.92,Active Customer,2,0
15538.0,537,14,3358.3999999999996,At Risk,0,1
15539.0,6,41,538.46,Active Customer,2,0
15540.0,10,31,460.68,Active Customer,2,0
15541.0,113,29,85.13000000000001,Active Customer,2,0
15542.0,511,226,855.71,At Risk,0,1
15543.0,287,56,242.26,At Risk,0,1
15544.0,8,531,7807.89,VIP Customer,2,0
15545.0,53,80,288.96999999999997,Active Customer,2,0
15546.0,606,12,1079.1000000000001,At Risk,0,1
15547.0,6,1332,10057.05,VIP Customer,2,0
15548.0,595,23,158.09,At Risk,0,1
15549.0,76,161,2334.16,Active Customer,2,0
15550.0,3,235,2211.05,Active Customer,2,0
15551.0,36,143,1679.81,Active Customer,2,0
15552.0,216,30,252.52,At Risk,2,1
15553.0,59,55,428.93,Active Customer,2,0
15554.0,277,14,217.2,At Risk,0,1
15555.0,11,1591,11243.91,VIP Customer,2,0
15556.0,23,31,279.77,Active Customer,2,0
15557.0,28,19,468.91,Active Customer,2,0
15558.0,638,23,202.68,At Risk,0,1
15559.0,567,62,1109.4,At Risk,0,1
15560.0,397,10,153.52,At Risk,0,1
15561.0,11,92,1934.3899999999999,Active Customer,2,0
15562.0,351,33,671.4300000000001,At Risk,0,1
15563.0,21,257,2859.46,Active Customer,2,0
15564.0,462,4,70.74000000000001,At Risk,0,1
15565.0,49,8,173.16,Active Customer,2,0
15566.0,392,12,227.87,At Risk,0,1
15567.0,18,7,186.01,Active Customer,2,0
15568.0,2,53,758.29,Active Customer,2,0
15569.0,103,140,3583.45,VIP Customer,2,0
15570.0,6,730,8736.49,VIP Customer,2,0
15571.0,11,600,3892.35,VIP Customer,2,0
15572.0,4,343,3965.2,VIP Customer,2,0
15573.0,31,211,1188.42,Active Customer,2,0
15574.0,177,230,1101.44,Active Customer,2,0
15575.0,619,3,30.1,At Risk,0,1
15576.0,37,43,921.37,Active Customer,2,0
15577.0,150,59,396.03000000000003,Active Customer,2,0
15578.0,161,13,127.1,Active Customer,2,0
15579.0,68,161,1250.63,Active Customer,2,0
15580.0,376,225,1375.39,At Risk,0,1
15581.0,120,684,7480.4,VIP Customer,2,0
15582.0,24,44,682.9100000000001,Active Customer,2,0
15583.0,375,39,95.96,At Risk,0,1
15584.0,23,220,1268.2,Active Customer,2,0
15585.0,176,31,455.3,Active Customer,2,0
15586.0,592,38,1139.1,At Risk,0,1
15587.0,49,14,1522.0800000000002,Active Customer,2,0
15588.0,677,4,579.6,At Risk,0,1
15589.0,255,29,478.53000000000003,At Risk,0,1
15590.0,381,87,1496.6,At Risk,0,1
15591.0,582,7,217.9,At Risk,0,1
15592.0,46,24,388.58,Active Customer,2,0
15593.0,70,5,199.8,Active Customer,2,0
15594.0,15,103,1771.78,Active Customer,2,0
15595.0,487,4,357.6,At Risk,0,1
15596.0,100,155,2727.72,Active Customer,2,0
15597.0,34,37,563.37,Active Customer,2,0
15598.0,52,36,548.02,Active Customer,2,0
15599.0,26,83,1250.06,Active Customer,2,0
15600.0,427,71,1199.31,At Risk,0,1
15601.0,10,824,14191.74,VIP Customer,2,0
15602.0,7,125,3137.96,Active Customer,2,0
15603.0,78,4,88.48,Active Customer,2,0
15604.0,51,17,216.39,Active Customer,2,0
15605.0,35,99,1741.95,Active Customer,2,0
15606.0,60,145,5230.99,VIP Customer,2,0
15607.0,336,109,1708.97,At Risk,0,1
15608.0,27,105,1785.98,Active Customer,2,0
15609.0,183,16,298.48,Active Customer,2,0
15610.0,51,6,112.46000000000001,Active Customer,2,0
15611.0,9,94,2997.28,Active Customer,2,0
15612.0,35,6,195.15,Active Customer,2,0
15613.0,609,27,433.71999999999997,At Risk,0,1
15614.0,437,81,3147.36,At Risk,0,1
15615.0,9,901,21373.97,VIP Customer,2,0
15616.0,437,13,317.11,At Risk,0,1
15617.0,395,42,828.5500000000001,At Risk,0,1
15618.0,32,45,776.851,Active Customer,2,0
15619.0,10,3,336.40000000000003,Active Customer,2,0
15620.0,56,129,1942.36,Active Customer,2,0
15621.0,3,16,1293.03,Active Customer,2,0
15622.0,42,426,7852.61,VIP Customer,2,0
15623.0,140,108,2437.05,Active Customer,2,0
15624.0,116,34,588.13,Active Customer,2,0
15625.0,103,171,3236.4,VIP Customer,2,0
15626.0,74,80,1067.52,Active Customer,2,0
15627.0,456,24,566.9,At Risk,0,1
15628.0,4,299,5333.08,VIP Customer,2,0
15629.0,449,77,2240.9,At Risk,0,1
15630.0,44,80,1481.4,Active Customer,2,0
15631.0,641,39,596.67,At Risk,0,1
15632.0,15,167,3285.31,VIP Customer,2,0
15633.0,508,176,4335.96,VIP Customer,0,1
15634.0,16,34,554.65,Active Customer,2,0
15635.0,395,2,100.35,At Risk,0,1
15636.0,89,57,1444.58,Active Customer,2,0
15637.0,52,41,797.59,Active Customer,2,0
15638.0,378,25,2265.2,At Risk,0,1
15639.0,133,69,1065.08,Active Customer,2,0
15640.0,3,748,23494.31,VIP Customer,2,0
15641.0,104,311,5345.55,VIP Customer,2,0
15642.0,729,6,105.78000000000002,At Risk,0,1
15643.0,191,33,664.0,Active Customer,2,0
15644.0,165,232,803.54,Active Customer,2,0
15645.0,18,68,1055.17,Active Customer,2,0
15646.0,157,68,784.8100000000001,Active Customer,2,0
15647.0,414,11,169.0,At Risk,0,1
15648.0,203,24,639.5,At Risk,2,1
15649.0,335,11,1660.35,At Risk,0,1
15650.0,521,36,553.88,At Risk,0,1
15651.0,36,60,1259.06,Active Customer,2,0
15652.0,90,102,1405.94,Active Customer,2,0
15653.0,92,6,877.4399999999999,Active Customer,2,0
15654.0,8,21,922.53,Active Customer,2,0
15655.0,242,34,560.67,At Risk,2,1
15656.0,44,47,748.5,Active Customer,2,0
15657.0,22,1,30.0,Active Customer,2,0
15658.0,189,102,2117.27,Active Customer,2,0
15659.0,43,21,532.49,Active Customer,2,0
15660.0,24,151,2603.69,Active Customer,2,0
15661.0,316,44,1215.95,At Risk,0,1
15662.0,660,12,283.73,At Risk,0,1
15663.0,105,9,138.14,Active Customer,2,0
15664.0,50,70,1254.03,Active Customer,2,0
15665.0,167,286,3987.07,VIP Customer,2,0
15666.0,471,67,632.9399999999999,At Risk,0,1
15667.0,39,13,301.32,Active Customer,2,0
15668.0,217,1,76.32000000000001,At Risk,2,1
15669.0,39,33,684.34,Active Customer,2,0
15670.0,296,19,325.2,At Risk,0,1
15671.0,18,78,2657.13,Active Customer,2,0
15672.0,724,3,45.300000000000004,At Risk,0,1
15673.0,87,268,6204.32,VIP Customer,2,0
15674.0,72,351,6948.2300000000005,VIP Customer,2,0
15675.0,80,35,542.04,Active Customer,2,0
15676.0,18,202,3435.76,VIP Customer,2,0
15677.0,48,72,1305.63,Active Customer,2,0
15678.0,52,92,1825.94,Active Customer,2,0
15679.0,23,110,781.28,Active Customer,2,0
15680.0,8,236,4028.69,VIP Customer,2,0
15681.0,24,88,2989.7,Active Customer,2,0
15682.0,598,25,318.24,At Risk,0,1
15683.0,116,26,524.54,Active Customer,2,0
15684.0,546,11,173.95,At Risk,0,1
15685.0,449,17,55.980000000000004,At Risk,0,1
15686.0,419,1,90.0,At Risk,0,1
15687.0,8,166,2993.1,VIP Customer,2,0
15688.0,418,27,190.57,At Risk,0,1
15689.0,119,24,521.03,Active Customer,2,0
15690.0,3,19,239.76,Active Customer,2,0
15691.0,251,14,571.3,At Risk,0,1
15692.0,27,12,191.04,Active Customer,2,0
15693.0,658,1,37.5,At Risk,0,1
15694.0,0,143,9978.48,VIP Customer,2,0
15695.0,266,59,1131.04,At Risk,0,1
15696.0,32,221,3881.2200000000003,VIP Customer,2,0
15697.0,689,14,246.75,At Risk,0,1
15698.0,623,2,46.2,At Risk,0,1
15699.0,17,18,309.65,Active Customer,2,0
15700.0,171,86,696.68,Active Customer,2,0
15701.0,1,230,1529.0,Active Customer,2,0
15702.0,475,30,140.39000000000001,At Risk,0,1
15703.0,264,5,211.5,At Risk,0,1
15704.0,139,204,3734.6600000000003,VIP Customer,2,0
15705.0,200,6,143.1,Active Customer,2,0
15706.0,63,55,1060.56,Active Customer,2,0
15707.0,34,205,916.98,Active Customer,2,0
15708.0,40,337,3887.15,VIP Customer,2,0
15709.0,283,27,327.85,At Risk,0,1
15710.0,416,110,898.87,At Risk,0,1
15711.0,556,25,420.25,At Risk,0,1
15712.0,8,166,3472.4100000000003,VIP Customer,2,0
15713.0,142,52,839.64,Active Customer,2,0
15714.0,11,48,783.96,Active Customer,2,0
15715.0,555,38,658.02,At Risk,0,1
15716.0,145,286,2485.26,Active Customer,2,0
15717.0,233,24,607.0,At Risk,2,1
15718.0,539,18,293.79,At Risk,0,1
15719.0,32,1770,10195.97,VIP Customer,2,0
15720.0,23,153,739.22,Active Customer,2,0
15721.0,11,84,471.40000000000003,Active Customer,2,0
15722.0,35,178,5234.0,VIP Customer,2,0
15723.0,364,123,930.7,At Risk,0,1
15724.0,200,17,310.85,Active Customer,2,0
15725.0,14,32,415.25,Active Customer,2,0
15726.0,389,23,321.91,At Risk,0,1
15727.0,16,685,9371.71,VIP Customer,2,0
15728.0,379,12,544.6,At Risk,0,1
15729.0,212,11,192.55,At Risk,2,1
15730.0,65,111,1726.58,Active Customer,2,0
15731.0,553,8,125.3,At Risk,0,1
15732.0,211,99,1543.97,At Risk,2,1
15733.0,282,10,162.3,At Risk,0,1
15734.0,114,43,2263.3,Active Customer,2,0
15735.0,420,19,327.68,At Risk,0,1
15736.0,434,100,1767.12,At Risk,0,1
15737.0,14,71,1188.1200000000001,Active Customer,2,0
15738.0,18,482,13043.32,VIP Customer,2,0
15739.0,65,8,449.12,Active Customer,2,0
15740.0,48,9,154.88,Active Customer,2,0
15741.0,457,12,208.62,At Risk,0,1
15742.0,618,41,156.87,At Risk,0,1
15743.0,15,86,775.96,Active Customer,2,0
15744.0,77,3,34.8,Active Customer,2,0
15745.0,18,62,1094.59,Active Customer,2,0
15746.0,133,28,196.88,Active Customer,2,0
15747.0,12,216,2499.81,Active Customer,2,0
15748.0,39,36,609.8100000000001,Active Customer,2,0
15749.0,234,10,44534.3,At Risk,2,1
15750.0,2,628,6452.991,VIP Customer,2,0
15751.0,460,130,1380.44,At Risk,0,1
15752.0,39,586,3924.91,VIP Customer,2,0
15753.0,304,1,79.2,At Risk,0,1
15754.0,50,131,3037.61,Active Customer,2,0
15755.0,9,371,5993.12,VIP Customer,2,0
15756.0,60,191,528.01,Active Customer,2,0
15757.0,65,193,2940.36,Active Customer,2,0
15758.0,24,9,205.25,Active Customer,2,0
15759.0,217,17,830.9300000000001,At Risk,2,1
15760.0,630,2,13916.34,At Risk,0,1
15761.0,442,5,143.05,At Risk,0,1
15762.0,64,37,583.75,Active Customer,2,0
15763.0,31,61,1086.92,Active Customer,2,0
15764.0,87,249,4503.08,VIP Customer,2,0
15765.0,666,25,370.63,At Risk,0,1
15766.0,63,26,831.06,Active Customer,2,0
15768.0,115,1208,15308.89,VIP Customer,2,0
15769.0,6,223,88612.52,VIP Customer,2,0
15770.0,612,18,321.45,At Risk,0,1
15771.0,603,28,1006.54,At Risk,0,1
15772.0,417,16,280.88,At Risk,0,1
15773.0,5,47,774.52,Active Customer,2,0
15774.0,68,110,1288.34,Active Customer,2,0
15775.0,244,9,150.5,At Risk,2,1
15776.0,132,18,241.62,Active Customer,2,0
15777.0,240,39,1762.61,At Risk,2,1
15778.0,430,17,307.95,At Risk,0,1
15779.0,462,8,124.08000000000001,At Risk,0,1
15780.0,183,29,475.28000000000003,Active Customer,2,0
15781.0,24,20,345.46,Active Customer,2,0
15782.0,9,61,4014.1,Active Customer,2,0
15783.0,10,14,246.3,Active Customer,2,0
15784.0,467,43,848.3299999999999,At Risk,0,1
15785.0,32,225,5969.93,VIP Customer,2,0
15786.0,45,465,8501.62,VIP Customer,2,0
15787.0,25,200,933.26,Active Customer,2,0
15788.0,508,14,221.82999999999998,At Risk,0,1
15789.0,357,138,1962.01,At Risk,0,1
15790.0,9,34,218.75,Active Customer,2,0
15791.0,43,167,3608.34,VIP Customer,2,0
15792.0,399,57,933.84,At Risk,0,1
15793.0,14,30,2399.57,Active Customer,2,0
15794.0,735,15,777.0,At Risk,0,1
15795.0,149,131,1979.8700000000001,Active Customer,2,0
15796.0,0,293,5171.63,VIP Customer,2,0
15797.0,112,12,2821.08,Active Customer,2,0
15798.0,492,83,1535.37,At Risk,0,1
15799.0,75,154,1421.34,Active Customer,2,0
15800.0,106,232,1227.07,Active Customer,2,0
15801.0,45,64,1063.95,Active Customer,2,0
15802.0,142,1,451.42,Active Customer,2,0
15803.0,50,51,1929.66,Active Customer,2,0
15804.0,0,262,4206.39,VIP Customer,2,0
15805.0,22,529,10148.93,VIP Customer,2,0
15806.0,45,31,784.58,Active Customer,2,0
15807.0,49,88,1817.52,Active Customer,2,0
15808.0,305,772,17180.25,VIP Customer,2,1
15809.0,35,58,1274.44,Active Customer,2,0
15810.0,78,166,2999.04,VIP Customer,2,0
15811.0,21,273,3486.15,VIP Customer,2,0
15812.0,106,125,5201.47,Active Customer,2,0
15813.0,207,40,1303.9099999999999,At Risk,2,1
15814.0,16,98,2634.44,Active Customer,2,0
15815.0,63,49,2100.6,Active Customer,2,0
15816.0,541,11,144.14999999999998,At Risk,0,1
15817.0,420,152,2766.4,At Risk,0,1
15818.0,587,11,340.5,At Risk,0,1
15819.0,48,260,3934.79,VIP Customer,2,0
15820.0,319,17,206.98,At Risk,0,1
15821.0,43,62,570.96,Active Customer,2,0
15822.0,2,65,1840.06,Active Customer,2,0
15823.0,371,155,3882.17,VIP Customer,0,1
15824.0,452,26,890.94,At Risk,0,1
15825.0,171,20,532.94,Active Customer,2,0
15826.0,55,119,2598.28,Active Customer,2,0
15827.0,72,217,3603.14,VIP Customer,2,0
15828.0,374,74,1108.82,At Risk,0,1
15829.0,98,51,636.14,Active Customer,2,0
15830.0,37,39,576.0,Active Customer,2,0
15831.0,57,66,794.64,Active Customer,2,0
15832.0,253,54,836.79,At Risk,2,1
15833.0,737,5,80.4,At Risk,0,1
15834.0,69,374,3764.39,VIP Customer,2,0
15835.0,43,50,954.09,Active Customer,2,0
15836.0,49,10,137.37,Active Customer,2,0
15837.0,64,52,777.01,Active Customer,2,0
15838.0,10,206,73205.5,VIP Customer,2,0
15839.0,32,62,1048.49,Active Customer,2,0
15840.0,58,27,355.56,Active Customer,2,0
15841.0,72,92,2742.41,Active Customer,2,0
15842.0,392,25,548.8,At Risk,0,1
15843.0,303,8,118.95000000000002,At Risk,0,1
15844.0,45,11,130.73999999999998,Active Customer,2,0
15845.0,17,174,4426.28,VIP Customer,2,0
15846.0,384,29,107.01,At Risk,0,1
15847.0,37,48,822.57,Active Customer,2,0
15848.0,621,34,137.99,At Risk,0,1
15850.0,18,311,1006.75,Active Customer,2,0
15851.0,526,8,109.73,At Risk,0,1
15852.0,186,33,257.26,Active Customer,2,0
15853.0,51,30,110.8,Active Customer,2,0
15854.0,3,256,5578.28,VIP Customer,2,0
15855.0,136,95,1052.72,Active Customer,2,0
15856.0,3,1102,32275.95,VIP Customer,2,0
15857.0,18,24,570.48,Active Customer,2,0
15858.0,15,435,3552.41,VIP Customer,2,0
15859.0,431,22,438.46,At Risk,0,1
15860.0,40,343,2361.3,Active Customer,2,0
15861.0,11,788,4369.2,VIP Customer,2,0
15862.0,7,498,2512.29,Active Customer,2,0
15863.0,25,77,355.1,Active Customer,2,0
15864.0,21,23,2180.76,Active Customer,2,0
15865.0,40,126,2241.42,Active Customer,2,0
15866.0,100,43,211.89,Active Customer,2,0
15867.0,4,1020,8923.3,VIP Customer,2,0
15868.0,582,4,94.53,At Risk,0,1
15869.0,276,34,321.11,At Risk,0,1
15870.0,32,143,857.46,Active Customer,2,0
15871.0,436,5,33.099999999999994,At Risk,0,1
15872.0,14,188,729.25,Active Customer,2,0
15873.0,499,6,313.91999999999996,At Risk,0,1
15874.0,63,342,11284.76,VIP Customer,2,0
15875.0,645,23,108.52,At Risk,0,1
15876.0,408,11,1449.1399999999999,At Risk,0,1
15877.0,1,126,490.33,Active Customer,2,0
15878.0,561,51,330.77,At Risk,0,1
15879.0,403,179,1137.8,At Risk,0,1
15880.0,368,96,329.03000000000003,At Risk,0,1
15881.0,311,29,501.39000000000004,At Risk,0,1
15882.0,198,59,1124.66,Active Customer,2,0
15883.0,1,49,396.48,Active Customer,2,0
15884.0,431,14,244.60000000000002,At Risk,0,1
15885.0,92,115,1951.82,Active Customer,2,0
15886.0,59,62,1052.8700000000001,Active Customer,2,0
15887.0,406,37,1027.15,At Risk,0,1
15888.0,80,39,429.16,Active Customer,2,0
15889.0,156,301,1427.6,Active Customer,2,0
15890.0,394,10,535.65,At Risk,0,1
15891.0,226,60,511.68,At Risk,2,1
15892.0,668,38,128.2,At Risk,0,1
15893.0,481,1,305.28000000000003,At Risk,0,1
15894.0,252,37,258.25,At Risk,2,1
15895.0,149,11,179.17,Active Customer,2,0
15897.0,193,22,208.59,Active Customer,2,0
15898.0,0,619,4996.45,VIP Customer,2,0
15899.0,368,4,56.25,At Risk,0,1
15900.0,23,126,886.5699999999999,Active Customer,2,0
15901.0,16,164,687.72,Active Customer,2,0
15902.0,379,18,145.01,At Risk,0,1
15903.0,9,116,8939.84,Active Customer,2,0
15904.0,7,30,164.68,Active Customer,2,0
15905.0,542,22,114.69,At Risk,0,1
15906.0,19,201,2530.19,Active Customer,2,0
15907.0,3,226,882.72,Active Customer,2,0
15908.0,490,40,758.62,At Risk,0,1
15909.0,173,7,191.94,Active Customer,2,0
15910.0,0,620,2661.17,Active Customer,2,0
15911.0,623,258,1700.24,At Risk,0,1
15912.0,177,95,1074.7,Active Customer,2,0
15913.0,533,1,6.300000000000001,At Risk,0,1
15914.0,377,13,205.99,At Risk,0,1
15915.0,401,113,364.45,At Risk,0,1
15916.0,15,306,3145.2400000000002,VIP Customer,2,0
15917.0,247,142,530.17,At Risk,2,1
15918.0,190,61,582.88,Active Customer,2,0
15919.0,19,122,525.69,Active Customer,2,0
15920.0,153,107,569.14,Active Customer,2,0
15921.0,172,79,775.26,Active Customer,2,0
15922.0,372,11,369.5,At Risk,0,1
15923.0,372,21,127.08,At Risk,0,1
15924.0,730,15,102.82,At Risk,0,1
15925.0,193,12,207.15,Active Customer,2,0
15926.0,541,7,134.44,At Risk,0,1
15927.0,646,15,106.54,At Risk,0,1
15928.0,655,11,293.53,At Risk,0,1
15929.0,643,1,594.0,At Risk,0,1
15930.0,66,21,426.63,Active Customer,2,0
15931.0,427,14,239.9,At Risk,0,1
15932.0,3,115,2495.87,Active Customer,2,0
15933.0,20,74,1107.46,Active Customer,2,0
15934.0,417,29,2190.66,At Risk,0,1
15935.0,238,12,416.86,At Risk,2,1
15936.0,378,19,282.79,At Risk,0,1
15937.0,63,7,145.35,Active Customer,2,0
15938.0,111,39,734.81,Active Customer,2,0
15939.0,89,161,9060.39,VIP Customer,2,0
15940.0,310,1,35.8,At Risk,0,1
15941.0,636,6,405.0,At Risk,0,1
15942.0,133,14,337.44,Active Customer,2,0
15943.0,649,12,271.28999999999996,At Risk,0,1
15944.0,276,38,2164.24,At Risk,0,1
15945.0,364,28,646.27,At Risk,0,1
15946.0,502,26,2304.18,At Risk,0,1
15947.0,82,29,1708.24,Active Customer,2,0
15948.0,7,95,1509.0900000000001,Active Customer,2,0
15949.0,16,19,364.72,Active Customer,2,0
15950.0,31,393,7120.91,VIP Customer,2,0
15951.0,8,59,1013.17,Active Customer,2,0
15952.0,33,84,781.91,Active Customer,2,0
15953.0,14,167,3440.3399999999997,VIP Customer,2,0
15954.0,588,20,190.75,At Risk,0,1
15955.0,23,342,8085.9800000000005,VIP Customer,2,0
15956.0,550,18,617.6,At Risk,0,1
15957.0,31,146,921.25,Active Customer,2,0
15958.0,73,65,462.12,Active Customer,2,0
15959.0,681,71,542.89,At Risk,0,1
15960.0,373,26,410.95,At Risk,0,1
15961.0,378,42,451.28999999999996,At Risk,0,1
15962.0,448,55,289.48,At Risk,0,1
15963.0,19,28,470.76,Active Customer,2,0
15964.0,662,20,269.21000000000004,At Risk,0,1
15965.0,16,332,2771.94,Active Customer,2,0
15966.0,450,27,426.53000000000003,At Risk,0,1
15967.0,22,480,2966.0,VIP Customer,2,0
15968.0,387,80,404.55,At Risk,0,1
15969.0,2,35,1127.05,Active Customer,2,0
15970.0,303,24,1017.32,At Risk,0,1
15971.0,17,42,5902.83,Active Customer,2,0
15972.0,455,139,1769.33,At Risk,0,1
15973.0,366,11,680.62,At Risk,0,1
15974.0,38,176,3442.15,VIP Customer,2,0
15975.0,83,24,371.01,Active Customer,2,0
15976.0,164,378,1694.41,Active Customer,2,0
15977.0,16,65,1054.73,Active Customer,2,0
15978.0,76,129,3279.42,Active Customer,2,0
15979.0,602,22,329.22,At Risk,0,1
15980.0,88,115,6543.68,Active Customer,2,0
15981.0,24,288,9362.77,VIP Customer,2,0
15982.0,604,45,324.51,At Risk,0,1
15983.0,21,258,3110.37,VIP Customer,2,0
15984.0,2,700,8393.02,VIP Customer,2,0
15985.0,122,104,2715.28,Active Customer,2,0
15986.0,29,25,354.42,Active Customer,2,0
15987.0,11,169,1535.99,Active Customer,2,0
15988.0,18,120,738.89,Active Customer,2,0
15989.0,375,86,368.31,At Risk,0,1
15990.0,43,177,1997.75,Active Customer,2,0
15991.0,533,6,150.55,At Risk,0,1
15992.0,3,54,896.6,Active Customer,2,0
15993.0,8,543,2777.67,Active Customer,2,0
15994.0,54,108,1175.68,Active Customer,2,0
15995.0,413,110,694.54,At Risk,0,1
15996.0,87,173,1386.4,Active Customer,2,0
15998.0,36,1425,8274.14,VIP Customer,2,0
15999.0,735,1,20.4,At Risk,0,1
16000.0,2,9,12393.7,Active Customer,2,0
16001.0,380,29,583.39,At Risk,0,1
16002.0,624,42,169.21,At Risk,0,1
16003.0,29,203,5613.83,VIP Customer,2,0
16004.0,474,90,2146.39,At Risk,0,1
16005.0,11,484,2365.4900000000002,Active Customer,2,0
16006.0,210,78,332.82,At Risk,2,1
16007.0,47,657,3053.06,VIP Customer,2,0
16008.0,23,253,5339.13,VIP Customer,2,0
16009.0,21,82,972.11,Active Customer,2,0
16010.0,245,289,1694.86,At Risk,2,1
16011.0,7,425,5601.01,VIP Customer,2,0
16012.0,34,239,2978.59,VIP Customer,2,0
16013.0,3,216,56078.44,VIP Customer,2,0
16014.0,37,275,1100.28,Active Customer,2,0
16015.0,3,181,704.55,Active Customer,2,0
16016.0,2,297,2083.4,Active Customer,2,0
16017.0,46,130,1545.58,Active Customer,2,0
16018.0,38,56,698.13,Active Customer,2,0
16019.0,46,403,17329.16,VIP Customer,2,0
16020.0,16,46,851.01,Active Customer,2,0
16021.0,394,126,487.03,At Risk,0,1
16022.0,259,71,602.63,At Risk,0,1
16023.0,45,101,719.81,Active Customer,2,0
16024.0,11,85,483.99,Active Customer,2,0
16025.0,29,28,439.65999999999997,Active Customer,2,0
16026.0,42,32,236.09,Active Customer,2,0
16027.0,91,35,2048.36,Active Customer,2,0
16028.0,595,5,82.2,At Risk,0,1
16029.0,38,370,117763.62,VIP Customer,2,0
16030.0,309,29,331.24,At Risk,0,1
16031.0,91,98,547.9,Active Customer,2,0
16032.0,455,210,1965.72,At Risk,0,1
16033.0,5,1359,10608.81,VIP Customer,2,0
16034.0,195,56,911.3199999999999,Active Customer,2,0
16035.0,559,21,217.73,At Risk,0,1
